68.53,103.18,1050.69,79.85,475.89
61.87,101.94,1057.02,82.28,483.11
64.09,96.41,1051.64,102.58,476.86
67.27,104.85,1049.11,101.25,478.98
65.38,112.16,1048.08,116.61,474.65
62.81,101.94,1056.76,82.51,482.26
50.75,82.03,1045.29,127.46,503.86
62.66,101.73,1049.4,112.52,482.37
54.38,85.45,1048.08,126.86,488.69
51.91,77.35,1052.69,113.51,507.02
61.18,89.3,1050.04,116.64,486.86
60.47,85.45,1045.62,114.65,485.14
51.39,82.85,1055.24,118.44,507.18
47.28,79.54,1056.33,117.89,520.8
49.82,80.86,1052.12,126.28,514.7
48.27,78.64,1058.63,122.6,512.99
60.92,101.94,1057.28,80.69,482.22
54,75.87,1058.24,116.41,499.33
59.22,81.43,1048.96,99.07,486.06
51.46,82.71,1052.51,88,512.6
47.39,78.11,1067.14,115.29,511.05
69.07,111.5,1048.58,81.66,470.06
50.82,76.62,1056.71,121.8,505.41
70.57,116.92,1049.6,104.47,468.12
46.11,80.18,1052.82,131.09,511.62
51.92,77.39,1050.94,118.52,509.81
61.04,97.43,1048.23,106.99,480.99
65.31,102.44,1052.65,95.27,480.77
43.91,77.33,1048.18,133.53,529.49
63.26,99.08,1051.68,109.72,485.46
65.97,96.84,1040.25,95.88,484.11
64.08,90.3,1045.03,101.34,480.44
67.01,103.71,1051.61,86.07,484.22
50.18,78.1,1054.67,129.87,509.49
51.76,83.87,1046.89,125.27,501.5
63.5,96.79,1054.02,102.4,478.01
66.26,103.34,1052.56,81.4,479.03
59.39,100.96,1057.49,110.24,490.68
45.26,78.69,1058.43,128.22,512.91
48.54,72.03,1056.71,112,516.77
65.71,112.34,1036.14,109.85,472.2
61.11,106.3,1055.83,124.62,475.91
45.51,79.01,1062.61,135.41,515.61
64.46,112.67,1054.65,122.44,469.65
67.34,112.34,1036.58,119.55,468.57
53.96,80.76,1063.07,112.17,502.26
64.18,101.96,1059.04,98.08,483.37
44.11,78.4,1051.16,131.14,527.56
59.86,96.32,1049.24,115.64,485.48
49.82,76.5,1048.23,135.62,512.9
65.27,98.44,1051.23,97.77,482.67
54.89,82.96,1053.02,114.24,506.35
48.48,83.71,1058.12,105.43,517.42
53.64,84,1060.78,80.25,514.98
50.74,82.56,1054.14,109.72,516.5
56.99,82.72,1047.64,114.04,492.02
59.14,85.93,1053.66,103.22,492.99
63.34,112.5,1050.31,123.15,479.29
64.71,97.59,1051.77,100.83,490.28
65.19,108.34,1048.48,126.59,472.99
60.42,82.79,1054.76,82.08,501.19
57.21,84,1061.86,87.84,506.54
50.04,80.74,1061.6,116.51,516.2
53.45,91.75,1062.97,102.59,498.85
52.97,77.47,1054.15,94.28,503.3
56.76,81.42,1048.09,105.26,507.27
44.41,79.07,1058.16,103.77,534.24
46.76,81.28,1047.52,122.31,522.8
66.23,102.9,1053.3,86.19,482.61
66.36,87.6,1042.18,93.93,475.06
66.47,109.72,1048.97,113.62,482.25
53.6,78.31,1050.11,111.52,503.16
46.91,78.96,1062.57,127.44,514.52
44.81,74.79,1051.14,131.28,523.41
69.53,104.18,1051.69,80.85,476.89
62.87,102.94,1058.02,83.28,484.11
65.09,97.41,1052.64,103.58,477.86
68.27,105.85,1050.11,102.25,479.98
66.38,113.16,1049.08,117.61,475.65
63.81,102.94,1057.76,83.51,483.26
51.75,83.03,1046.29,128.46,504.86
63.66,102.73,1050.4,113.52,483.37
55.38,86.45,1049.08,127.86,489.69
52.91,78.35,1053.69,114.51,508.02
62.18,90.3,1051.04,117.64,487.86
61.47,86.45,1046.62,115.65,486.14
52.39,83.85,1056.24,119.44,508.18
48.28,80.54,1057.33,118.89,521.8
50.82,81.86,1053.12,127.28,515.7
49.27,79.64,1059.63,123.6,513.99
61.92,102.94,1058.28,81.69,483.22
55,76.87,1059.24,117.41,500.33
60.22,82.43,1049.96,100.07,487.06
52.46,83.71,1053.51,89,513.6
48.39,79.11,1068.14,116.29,512.05
70.07,112.5,1049.58,82.66,471.06
51.82,77.62,1057.71,122.8,506.41
71.57,117.92,1050.6,105.47,469.12
47.11,81.18,1053.82,132.09,512.62
52.92,78.39,1051.94,119.52,510.81
62.04,98.43,1049.23,107.99,481.99
66.31,103.44,1053.65,96.27,481.77
44.91,78.33,1049.18,134.53,530.49
64.26,100.08,1052.68,110.72,486.46
66.97,97.84,1041.25,96.88,485.11
65.08,91.3,1046.03,102.34,481.44
68.01,104.71,1052.61,87.07,485.22
51.18,79.1,1055.67,130.87,510.49
52.76,84.87,1047.89,126.27,502.5
64.5,97.79,1055.02,103.4,479.01
67.26,104.34,1053.56,82.4,480.03
60.39,101.96,1058.49,111.24,491.68
46.26,79.69,1059.43,129.22,513.91
49.54,73.03,1057.71,113,517.77
66.71,113.34,1037.14,110.85,473.2
62.11,107.3,1056.83,125.62,476.91
46.51,80.01,1063.61,136.41,516.61
65.46,113.67,1055.65,123.44,470.65
68.34,113.34,1037.58,120.55,469.57
54.96,81.76,1064.07,113.17,503.26
65.18,102.96,1060.04,99.08,484.37
45.11,79.4,1052.16,132.14,528.56
60.86,97.32,1050.24,116.64,486.48
50.82,77.5,1049.23,136.62,513.9
66.27,99.44,1052.23,98.77,483.67
55.89,83.96,1054.02,115.24,507.35
49.48,84.71,1059.12,106.43,518.42
54.64,85,1061.78,81.25,515.98
51.74,83.56,1055.14,110.72,517.5
57.99,83.72,1048.64,115.04,493.02
60.14,86.93,1054.66,104.22,493.99
64.34,113.5,1051.31,124.15,480.29
65.71,98.59,1052.77,101.83,491.28
66.19,109.34,1049.48,127.59,473.99
61.42,83.79,1055.76,83.08,502.19
58.21,85,1062.86,88.84,507.54
51.04,81.74,1062.6,117.51,517.2
54.45,92.75,1063.97,103.59,499.85
53.97,78.47,1055.15,95.28,504.3
57.76,82.42,1049.09,106.26,508.27
45.41,80.07,1059.16,104.77,535.24
47.76,82.28,1048.52,123.31,523.8
67.23,103.9,1054.3,87.19,483.61
67.36,88.6,1043.18,94.93,476.06
67.47,110.72,1049.97,114.62,483.25
54.6,79.31,1051.11,112.52,504.16
47.91,79.96,1063.57,128.44,515.52
45.81,75.79,1052.14,132.28,524.41
70.53,105.18,1052.69,81.85,477.89
63.87,103.94,1059.02,84.28,485.11
66.09,98.41,1053.64,104.58,478.86
69.27,106.85,1051.11,103.25,480.98
67.38,114.16,1050.08,118.61,476.65
64.81,103.94,1058.76,84.51,484.26
52.75,84.03,1047.29,129.46,505.86
64.66,103.73,1051.4,114.52,484.37
56.38,87.45,1050.08,128.86,490.69
53.91,79.35,1054.69,115.51,509.02
63.18,91.3,1052.04,118.64,488.86
62.47,87.45,1047.62,116.65,487.14
53.39,84.85,1057.24,120.44,509.18
49.28,81.54,1058.33,119.89,522.8
51.82,82.86,1054.12,128.28,516.7
50.27,80.64,1060.63,124.6,514.99
62.92,103.94,1059.28,82.69,484.22
56,77.87,1060.24,118.41,501.33
61.22,83.43,1050.96,101.07,488.06
53.46,84.71,1054.51,90,514.6
49.39,80.11,1069.14,117.29,513.05
71.07,113.5,1050.58,83.66,472.06
52.82,78.62,1058.71,123.8,507.41
72.57,118.92,1051.6,106.47,470.12
48.11,82.18,1054.82,133.09,513.62
53.92,79.39,1052.94,120.52,511.81
63.04,99.43,1050.23,108.99,482.99
67.31,104.44,1054.65,97.27,482.77
45.91,79.33,1050.18,135.53,531.49
65.26,101.08,1053.68,111.72,487.46
67.97,98.84,1042.25,97.88,486.11
66.08,92.3,1047.03,103.34,482.44
69.01,105.71,1053.61,88.07,486.22
52.18,80.1,1056.67,131.87,511.49
53.76,85.87,1048.89,127.27,503.5
65.5,98.79,1056.02,104.4,480.01
68.26,105.34,1054.56,83.4,481.03
61.39,102.96,1059.49,112.24,492.68
47.26,80.69,1060.43,130.22,514.91
50.54,74.03,1058.71,114,518.77
67.71,114.34,1038.14,111.85,474.2
63.11,108.3,1057.83,126.62,477.91
47.51,81.01,1064.61,137.41,517.61
66.46,114.67,1056.65,124.44,471.65
69.34,114.34,1038.58,121.55,470.57
55.96,82.76,1065.07,114.17,504.26
66.18,103.96,1061.04,100.08,485.37
46.11,80.4,1053.16,133.14,529.56
61.86,98.32,1051.24,117.64,487.48
51.82,78.5,1050.23,137.62,514.9
67.27,100.44,1053.23,99.77,484.67
56.89,84.96,1055.02,116.24,508.35
50.48,85.71,1060.12,107.43,519.42
55.64,86,1062.78,82.25,516.98
52.74,84.56,1056.14,111.72,518.5
58.99,84.72,1049.64,116.04,494.02
61.14,87.93,1055.66,105.22,494.99
65.34,114.5,1052.31,125.15,481.29
66.71,99.59,1053.77,102.83,492.28
67.19,110.34,1050.48,128.59,474.99
62.42,84.79,1056.76,84.08,503.19
59.21,86,1063.86,89.84,508.54
52.04,82.74,1063.6,118.51,518.2
55.45,93.75,1064.97,104.59,500.85
54.97,79.47,1056.15,96.28,505.3
58.76,83.42,1050.09,107.26,509.27
46.41,81.07,1060.16,105.77,536.24
48.76,83.28,1049.52,124.31,524.8
68.23,104.9,1055.3,88.19,484.61
68.36,89.6,1044.18,95.93,477.06
68.47,111.72,1050.97,115.62,484.25
55.6,80.31,1052.11,113.52,505.16
48.91,80.96,1064.57,129.44,516.52
46.81,76.79,1053.14,133.28,525.41
71.53,106.18,1053.69,82.85,478.89
64.87,104.94,1060.02,85.28,486.11
67.09,99.41,1054.64,105.58,479.86
70.27,107.85,1052.11,104.25,481.98
68.38,115.16,1051.08,119.61,477.65
65.81,104.94,1059.76,85.51,485.26
53.75,85.03,1048.29,130.46,506.86
65.66,104.73,1052.4,115.52,485.37
57.38,88.45,1051.08,129.86,491.69
54.91,80.35,1055.69,116.51,510.02
64.18,92.3,1053.04,119.64,489.86
63.47,88.45,1048.62,117.65,488.14
54.39,85.85,1058.24,121.44,510.18
50.28,82.54,1059.33,120.89,523.8
52.82,83.86,1055.12,129.28,517.7
51.27,81.64,1061.63,125.6,515.99
63.92,104.94,1060.28,83.69,485.22
57,78.87,1061.24,119.41,502.33
62.22,84.43,1051.96,102.07,489.06
54.46,85.71,1055.51,91,515.6
50.39,81.11,1070.14,118.29,514.05
72.07,114.5,1051.58,84.66,473.06
53.82,79.62,1059.71,124.8,508.41
73.57,119.92,1052.6,107.47,471.12
49.11,83.18,1055.82,134.09,514.62
54.92,80.39,1053.94,121.52,512.81
64.04,100.43,1051.23,109.99,483.99
68.31,105.44,1055.65,98.27,483.77
46.91,80.33,1051.18,136.53,532.49
66.26,102.08,1054.68,112.72,488.46
68.97,99.84,1043.25,98.88,487.11
67.08,93.3,1048.03,104.34,483.44
70.01,106.71,1054.61,89.07,487.22
53.18,81.1,1057.67,132.87,512.49
54.76,86.87,1049.89,128.27,504.5
66.5,99.79,1057.02,105.4,481.01
69.26,106.34,1055.56,84.4,482.03
62.39,103.96,1060.49,113.24,493.68
48.26,81.69,1061.43,131.22,515.91
51.54,75.03,1059.71,115,519.77
68.71,115.34,1039.14,112.85,475.2
64.11,109.3,1058.83,127.62,478.91
48.51,82.01,1065.61,138.41,518.61
67.46,115.67,1057.65,125.44,472.65
70.34,115.34,1039.58,122.55,471.57
56.96,83.76,1066.07,115.17,505.26
67.18,104.96,1062.04,101.08,486.37
47.11,81.4,1054.16,134.14,530.56
62.86,99.32,1052.24,118.64,488.48
52.82,79.5,1051.23,138.62,515.9
68.27,101.44,1054.23,100.77,485.67
57.89,85.96,1056.02,117.24,509.35
51.48,86.71,1061.12,108.43,520.42
56.64,87,1063.78,83.25,517.98
53.74,85.56,1057.14,112.72,519.5
59.99,85.72,1050.64,117.04,495.02
62.14,88.93,1056.66,106.22,495.99
66.34,115.5,1053.31,126.15,482.29
67.71,100.59,1054.77,103.83,493.28
68.19,111.34,1051.48,129.59,475.99
63.42,85.79,1057.76,85.08,504.19
60.21,87,1064.86,90.84,509.54
53.04,83.74,1064.6,119.51,519.2
56.45,94.75,1065.97,105.59,501.85
55.97,80.47,1057.15,97.28,506.3
59.76,84.42,1051.09,108.26,510.27
47.41,82.07,1061.16,106.77,537.24
49.76,84.28,1050.52,125.31,525.8
69.23,105.9,1056.3,89.19,485.61
69.36,90.6,1045.18,96.93,478.06
69.47,112.72,1051.97,116.62,485.25
56.6,81.31,1053.11,114.52,506.16
49.91,81.96,1065.57,130.44,517.52
47.81,77.79,1054.14,134.28,526.41
72.53,107.18,1054.69,83.85,479.89
65.87,105.94,1061.02,86.28,487.11
68.09,100.41,1055.64,106.58,480.86
71.27,108.85,1053.11,105.25,482.98
69.38,116.16,1052.08,120.61,478.65
66.81,105.94,1060.76,86.51,486.26
54.75,86.03,1049.29,131.46,507.86
66.66,105.73,1053.4,116.52,486.37
58.38,89.45,1052.08,130.86,492.69
55.91,81.35,1056.69,117.51,511.02
65.18,93.3,1054.04,120.64,490.86
64.47,89.45,1049.62,118.65,489.14
55.39,86.85,1059.24,122.44,511.18
51.28,83.54,1060.33,121.89,524.8
53.82,84.86,1056.12,130.28,518.7
52.27,82.64,1062.63,126.6,516.99
64.92,105.94,1061.28,84.69,486.22
58,79.87,1062.24,120.41,503.33
63.22,85.43,1052.96,103.07,490.06
55.46,86.71,1056.51,92,516.6
51.39,82.11,1071.14,119.29,515.05
73.07,115.5,1052.58,85.66,474.06
54.82,80.62,1060.71,125.8,509.41
74.57,120.92,1053.6,108.47,472.12
50.11,84.18,1056.82,135.09,515.62
55.92,81.39,1054.94,122.52,513.81
65.04,101.43,1052.23,110.99,484.99
69.31,106.44,1056.65,99.27,484.77
47.91,81.33,1052.18,137.53,533.49
67.26,103.08,1055.68,113.72,489.46
69.97,100.84,1044.25,99.88,488.11
68.08,94.3,1049.03,105.34,484.44
71.01,107.71,1055.61,90.07,488.22
54.18,82.1,1058.67,133.87,513.49
55.76,87.87,1050.89,129.27,505.5
67.5,100.79,1058.02,106.4,482.01
70.26,107.34,1056.56,85.4,483.03
63.39,104.96,1061.49,114.24,494.68
49.26,82.69,1062.43,132.22,516.91
52.54,76.03,1060.71,116,520.77
69.71,116.34,1040.14,113.85,476.2
65.11,110.3,1059.83,128.62,479.91
49.51,83.01,1066.61,139.41,519.61
68.46,116.67,1058.65,126.44,473.65
71.34,116.34,1040.58,123.55,472.57
57.96,84.76,1067.07,116.17,506.26
68.18,105.96,1063.04,102.08,487.37
48.11,82.4,1055.16,135.14,531.56
63.86,100.32,1053.24,119.64,489.48
53.82,80.5,1052.23,139.62,516.9
69.27,102.44,1055.23,101.77,486.67
58.89,86.96,1057.02,118.24,510.35
52.48,87.71,1062.12,109.43,521.42
57.64,88,1064.78,84.25,518.98
54.74,86.56,1058.14,113.72,520.5
60.99,86.72,1051.64,118.04,496.02
63.14,89.93,1057.66,107.22,496.99
67.34,116.5,1054.31,127.15,483.29
68.71,101.59,1055.77,104.83,494.28
69.19,112.34,1052.48,130.59,476.99
64.42,86.79,1058.76,86.08,505.19
61.21,88,1065.86,91.84,510.54
54.04,84.74,1065.6,120.51,520.2
57.45,95.75,1066.97,106.59,502.85
56.97,81.47,1058.15,98.28,507.3
60.76,85.42,1052.09,109.26,511.27
48.41,83.07,1062.16,107.77,538.24
50.76,85.28,1051.52,126.31,526.8
70.23,106.9,1057.3,90.19,486.61
70.36,91.6,1046.18,97.93,479.06
70.47,113.72,1052.97,117.62,486.25
57.6,82.31,1054.11,115.52,507.16
50.91,82.96,1066.57,131.44,518.52
48.81,78.79,1055.14,135.28,527.41
73.53,108.18,1055.69,84.85,480.89
66.87,106.94,1062.02,87.28,488.11
69.09,101.41,1056.64,107.58,481.86
72.27,109.85,1054.11,106.25,483.98
70.38,117.16,1053.08,121.61,479.65
67.81,106.94,1061.76,87.51,487.26
55.75,87.03,1050.29,132.46,508.86
67.66,106.73,1054.4,117.52,487.37
59.38,90.45,1053.08,131.86,493.69
56.91,82.35,1057.69,118.51,512.02
66.18,94.3,1055.04,121.64,491.86
65.47,90.45,1050.62,119.65,490.14
56.39,87.85,1060.24,123.44,512.18
52.28,84.54,1061.33,122.89,525.8
54.82,85.86,1057.12,131.28,519.7
53.27,83.64,1063.63,127.6,517.99
65.92,106.94,1062.28,85.69,487.22
59,80.87,1063.24,121.41,504.33
64.22,86.43,1053.96,104.07,491.06
56.46,87.71,1057.51,93,517.6
52.39,83.11,1072.14,120.29,516.05
74.07,116.5,1053.58,86.66,475.06
55.82,81.62,1061.71,126.8,510.41
75.57,121.92,1054.6,109.47,473.12
51.11,85.18,1057.82,136.09,516.62
56.92,82.39,1055.94,123.52,514.81
66.04,102.43,1053.23,111.99,485.99
70.31,107.44,1057.65,100.27,485.77
48.91,82.33,1053.18,138.53,534.49
68.26,104.08,1056.68,114.72,490.46
70.97,101.84,1045.25,100.88,489.11
69.08,95.3,1050.03,106.34,485.44
72.01,108.71,1056.61,91.07,489.22
55.18,83.1,1059.67,134.87,514.49
56.76,88.87,1051.89,130.27,506.5
68.5,101.79,1059.02,107.4,483.01
71.26,108.34,1057.56,86.4,484.03
64.39,105.96,1062.49,115.24,495.68
50.26,83.69,1063.43,133.22,517.91
53.54,77.03,1061.71,117,521.77
70.71,117.34,1041.14,114.85,477.2
66.11,111.3,1060.83,129.62,480.91
50.51,84.01,1067.61,140.41,520.61
69.46,117.67,1059.65,127.44,474.65
72.34,117.34,1041.58,124.55,473.57
58.96,85.76,1068.07,117.17,507.26
69.18,106.96,1064.04,103.08,488.37
49.11,83.4,1056.16,136.14,532.56
64.86,101.32,1054.24,120.64,490.48
54.82,81.5,1053.23,140.62,517.9
70.27,103.44,1056.23,102.77,487.67
59.89,87.96,1058.02,119.24,511.35
53.48,88.71,1063.12,110.43,522.42
58.64,89,1065.78,85.25,519.98
55.74,87.56,1059.14,114.72,521.5
61.99,87.72,1052.64,119.04,497.02
64.14,90.93,1058.66,108.22,497.99
68.34,117.5,1055.31,128.15,484.29
69.71,102.59,1056.77,105.83,495.28
70.19,113.34,1053.48,131.59,477.99
65.42,87.79,1059.76,87.08,506.19
62.21,89,1066.86,92.84,511.54
55.04,85.74,1066.6,121.51,521.2
58.45,96.75,1067.97,107.59,503.85
57.97,82.47,1059.15,99.28,508.3
61.76,86.42,1053.09,110.26,512.27
49.41,84.07,1063.16,108.77,539.24
51.76,86.28,1052.52,127.31,527.8
71.23,107.9,1058.3,91.19,487.61
71.36,92.6,1047.18,98.93,480.06
71.47,114.72,1053.97,118.62,487.25
58.6,83.31,1055.11,116.52,508.16
51.91,83.96,1067.57,132.44,519.52
49.81,79.79,1056.14,136.28,528.41
74.53,109.18,1056.69,85.85,481.89
67.87,107.94,1063.02,88.28,489.11
70.09,102.41,1057.64,108.58,482.86
73.27,110.85,1055.11,107.25,484.98
71.38,118.16,1054.08,122.61,480.65
68.81,107.94,1062.76,88.51,488.26
56.75,88.03,1051.29,133.46,509.86
68.66,107.73,1055.4,118.52,488.37
60.38,91.45,1054.08,132.86,494.69
57.91,83.35,1058.69,119.51,513.02
67.18,95.3,1056.04,122.64,492.86
66.47,91.45,1051.62,120.65,491.14
57.39,88.85,1061.24,124.44,513.18
53.28,85.54,1062.33,123.89,526.8
55.82,86.86,1058.12,132.28,520.7
54.27,84.64,1064.63,128.6,518.99
66.92,107.94,1063.28,86.69,488.22
60,81.87,1064.24,122.41,505.33
65.22,87.43,1054.96,105.07,492.06
57.46,88.71,1058.51,94,518.6
53.39,84.11,1073.14,121.29,517.05
75.07,117.5,1054.58,87.66,476.06
56.82,82.62,1062.71,127.8,511.41
76.57,122.92,1055.6,110.47,474.12
52.11,86.18,1058.82,137.09,517.62
57.92,83.39,1056.94,124.52,515.81
67.04,103.43,1054.23,112.99,486.99
71.31,108.44,1058.65,101.27,486.77
49.91,83.33,1054.18,139.53,535.49
69.26,105.08,1057.68,115.72,491.46
71.97,102.84,1046.25,101.88,490.11
70.08,96.3,1051.03,107.34,486.44
73.01,109.71,1057.61,92.07,490.22
56.18,84.1,1060.67,135.87,515.49
57.76,89.87,1052.89,131.27,507.5
69.5,102.79,1060.02,108.4,484.01
72.26,109.34,1058.56,87.4,485.03
65.39,106.96,1063.49,116.24,496.68
51.26,84.69,1064.43,134.22,518.91
54.54,78.03,1062.71,118,522.77
71.71,118.34,1042.14,115.85,478.2
67.11,112.3,1061.83,130.62,481.91
51.51,85.01,1068.61,141.41,521.61
70.46,118.67,1060.65,128.44,475.65
73.34,118.34,1042.58,125.55,474.57
59.96,86.76,1069.07,118.17,508.26
70.18,107.96,1065.04,104.08,489.37
50.11,84.4,1057.16,137.14,533.56
65.86,102.32,1055.24,121.64,491.48
55.82,82.5,1054.23,141.62,518.9
71.27,104.44,1057.23,103.77,488.67
60.89,88.96,1059.02,120.24,512.35
54.48,89.71,1064.12,111.43,523.42
59.64,90,1066.78,86.25,520.98
56.74,88.56,1060.14,115.72,522.5
62.99,88.72,1053.64,120.04,498.02
65.14,91.93,1059.66,109.22,498.99
69.34,118.5,1056.31,129.15,485.29
70.71,103.59,1057.77,106.83,496.28
71.19,114.34,1054.48,132.59,478.99
66.42,88.79,1060.76,88.08,507.19
63.21,90,1067.86,93.84,512.54
56.04,86.74,1067.6,122.51,522.2
59.45,97.75,1068.97,108.59,504.85
58.97,83.47,1060.15,100.28,509.3
62.76,87.42,1054.09,111.26,513.27
50.41,85.07,1064.16,109.77,540.24
52.76,87.28,1053.52,128.31,528.8
72.23,108.9,1059.3,92.19,488.61
72.36,93.6,1048.18,99.93,481.06
72.47,115.72,1054.97,119.62,488.25
59.6,84.31,1056.11,117.52,509.16
52.91,84.96,1068.57,133.44,520.52
50.81,80.79,1057.14,137.28,529.41
75.53,110.18,1057.69,86.85,482.89
68.87,108.94,1064.02,89.28,490.11
71.09,103.41,1058.64,109.58,483.86
74.27,111.85,1056.11,108.25,485.98
72.38,119.16,1055.08,123.61,481.65
69.81,108.94,1063.76,89.51,489.26
57.75,89.03,1052.29,134.46,510.86
69.66,108.73,1056.4,119.52,489.37
61.38,92.45,1055.08,133.86,495.69
58.91,84.35,1059.69,120.51,514.02
68.18,96.3,1057.04,123.64,493.86
67.47,92.45,1052.62,121.65,492.14
58.39,89.85,1062.24,125.44,514.18
54.28,86.54,1063.33,124.89,527.8
56.82,87.86,1059.12,133.28,521.7
55.27,85.64,1065.63,129.6,519.99
67.92,108.94,1064.28,87.69,489.22
61,82.87,1065.24,123.41,506.33
66.22,88.43,1055.96,106.07,493.06
58.46,89.71,1059.51,95,519.6
54.39,85.11,1074.14,122.29,518.05
76.07,118.5,1055.58,88.66,477.06
57.82,83.62,1063.71,128.8,512.41
77.57,123.92,1056.6,111.47,475.12
53.11,87.18,1059.82,138.09,518.62
58.92,84.39,1057.94,125.52,516.81
68.04,104.43,1055.23,113.99,487.99
72.31,109.44,1059.65,102.27,487.77
50.91,84.33,1055.18,140.53,536.49
70.26,106.08,1058.68,116.72,492.46
72.97,103.84,1047.25,102.88,491.11
71.08,97.3,1052.03,108.34,487.44
74.01,110.71,1058.61,93.07,491.22
57.18,85.1,1061.67,136.87,516.49
58.76,90.87,1053.89,132.27,508.5
70.5,103.79,1061.02,109.4,485.01
73.26,110.34,1059.56,88.4,486.03
66.39,107.96,1064.49,117.24,497.68
52.26,85.69,1065.43,135.22,519.91
55.54,79.03,1063.71,119,523.77
72.71,119.34,1043.14,116.85,479.2
68.11,113.3,1062.83,131.62,482.91
52.51,86.01,1069.61,142.41,522.61
71.46,119.67,1061.65,129.44,476.65
74.34,119.34,1043.58,126.55,475.57
60.96,87.76,1070.07,119.17,509.26
71.18,108.96,1066.04,105.08,490.37
51.11,85.4,1058.16,138.14,534.56
66.86,103.32,1056.24,122.64,492.48
56.82,83.5,1055.23,142.62,519.9
72.27,105.44,1058.23,104.77,489.67
61.89,89.96,1060.02,121.24,513.35
55.48,90.71,1065.12,112.43,524.42
60.64,91,1067.78,87.25,521.98
57.74,89.56,1061.14,116.72,523.5
63.99,89.72,1054.64,121.04,499.02
66.14,92.93,1060.66,110.22,499.99
70.34,119.5,1057.31,130.15,486.29
71.71,104.59,1058.77,107.83,497.28
72.19,115.34,1055.48,133.59,479.99
67.42,89.79,1061.76,89.08,508.19
64.21,91,1068.86,94.84,513.54
57.04,87.74,1068.6,123.51,523.2
60.45,98.75,1069.97,109.59,505.85
59.97,84.47,1061.15,101.28,510.3
63.76,88.42,1055.09,112.26,514.27
51.41,86.07,1065.16,110.77,541.24
53.76,88.28,1054.52,129.31,529.8
73.23,109.9,1060.3,93.19,489.61
73.36,94.6,1049.18,100.93,482.06
73.47,116.72,1055.97,120.62,489.25
60.6,85.31,1057.11,118.52,510.16
53.91,85.96,1069.57,134.44,521.52
51.81,81.79,1058.14,138.28,530.41
76.53,111.18,1058.69,87.85,483.89
69.87,109.94,1065.02,90.28,491.11
72.09,104.41,1059.64,110.58,484.86
75.27,112.85,1057.11,109.25,486.98
73.38,120.16,1056.08,124.61,482.65
70.81,109.94,1064.76,90.51,490.26
58.75,90.03,1053.29,135.46,511.86
70.66,109.73,1057.4,120.52,490.37
62.38,93.45,1056.08,134.86,496.69
59.91,85.35,1060.69,121.51,515.02
69.18,97.3,1058.04,124.64,494.86
68.47,93.45,1053.62,122.65,493.14
59.39,90.85,1063.24,126.44,515.18
55.28,87.54,1064.33,125.89,528.8
57.82,88.86,1060.12,134.28,522.7
56.27,86.64,1066.63,130.6,520.99
68.92,109.94,1065.28,88.69,490.22
62,83.87,1066.24,124.41,507.33
67.22,89.43,1056.96,107.07,494.06
59.46,90.71,1060.51,96,520.6
55.39,86.11,1075.14,123.29,519.05
77.07,119.5,1056.58,89.66,478.06
58.82,84.62,1064.71,129.8,513.41
78.57,124.92,1057.6,112.47,476.12
54.11,88.18,1060.82,139.09,519.62
59.92,85.39,1058.94,126.52,517.81
69.04,105.43,1056.23,114.99,488.99
73.31,110.44,1060.65,103.27,488.77
51.91,85.33,1056.18,141.53,537.49
71.26,107.08,1059.68,117.72,493.46
73.97,104.84,1048.25,103.88,492.11
72.08,98.3,1053.03,109.34,488.44
75.01,111.71,1059.61,94.07,492.22
58.18,86.1,1062.67,137.87,517.49
59.76,91.87,1054.89,133.27,509.5
71.5,104.79,1062.02,110.4,486.01
74.26,111.34,1060.56,89.4,487.03
67.39,108.96,1065.49,118.24,498.68
53.26,86.69,1066.43,136.22,520.91
56.54,80.03,1064.71,120,524.77
73.71,120.34,1044.14,117.85,480.2
69.11,114.3,1063.83,132.62,483.91
53.51,87.01,1070.61,143.41,523.61
72.46,120.67,1062.65,130.44,477.65
75.34,120.34,1044.58,127.55,476.57
61.96,88.76,1071.07,120.17,510.26
72.18,109.96,1067.04,106.08,491.37
52.11,86.4,1059.16,139.14,535.56
67.86,104.32,1057.24,123.64,493.48
57.82,84.5,1056.23,143.62,520.9
73.27,106.44,1059.23,105.77,490.67
62.89,90.96,1061.02,122.24,514.35
56.48,91.71,1066.12,113.43,525.42
61.64,92,1068.78,88.25,522.98
58.74,90.56,1062.14,117.72,524.5
64.99,90.72,1055.64,122.04,500.02
67.14,93.93,1061.66,111.22,500.99
71.34,120.5,1058.31,131.15,487.29
72.71,105.59,1059.77,108.83,498.28
73.19,116.34,1056.48,134.59,480.99
68.42,90.79,1062.76,90.08,509.19
65.21,92,1069.86,95.84,514.54
58.04,88.74,1069.6,124.51,524.2
61.45,99.75,1070.97,110.59,506.85
60.97,85.47,1062.15,102.28,511.3
64.76,89.42,1056.09,113.26,515.27
52.41,87.07,1066.16,111.77,542.24
54.76,89.28,1055.52,130.31,530.8
74.23,110.9,1061.3,94.19,490.61
74.36,95.6,1050.18,101.93,483.06
74.47,117.72,1056.97,121.62,490.25
61.6,86.31,1058.11,119.52,511.16
54.91,86.96,1070.57,135.44,522.52
52.81,82.79,1059.14,139.28,531.41
77.53,112.18,1059.69,88.85,484.89
70.87,110.94,1066.02,91.28,492.11
73.09,105.41,1060.64,111.58,485.86
76.27,113.85,1058.11,110.25,487.98
